"year","STATE","DISTRICT","FEC_ID","FIRST_NAME","LAST_NAME","INCUMBENT_IND","PARTY","candidate_votes","total_votes","runoff"
2012,"NY","20","H8NY21203","Paul D.","Tonko",1,"D",203401,297314,FALSE
2012,"NY","21","H0NY23057","Matthew A.","Doheny",0,"R",121646,252556,FALSE
2012,"NY","21","H0NY23081","William L.","Owens",1,"D",126631,252556,FALSE
2012,"NY","22","H2NY22147","Dan","Lamb",0,"D",102080,260863,FALSE
2012,"NY","22","H8NY24066","Richard L.","Hanna",1,"R",157941,260863,FALSE
2012,"NY","23","H0NY29054","Thomas W., II","Reed",1,"R",137669,265282,FALSE
2012,"NY","23","H2NY22113","Nate","Shinagawa",0,"D",127535,265282,FALSE
2012,"NY","24","H0NY25078","Ann Marie","Buerkle",1,"R",127054,292988,FALSE
2012,"NY","24","H6NY25125","Daniel B.","Maffei",0,"D",143044,292988,FALSE
2012,"NY","25","H2NY25074","Maggie","Brooks",0,"R",133389,313452,FALSE
2012,"NY","25","H6NY03031","Louise M.","Slaughter",1,"D",179810,313452,FALSE
2012,"NY","26","H2NY26171","Michael H.","Madigan",0,"R",71666,284271,FALSE
2012,"NY","26","H4NY27076","Brian","Higgins",1,"D",212588,284271,FALSE
2012,"NY","27","H2NY00036","Kathy C.","Hochul",1,"D",156219,317534,FALSE
2012,"NY","27","H8NY29032","Chris","Collins",0,"R",161220,317534,FALSE
2012,"OH","01","H6OH02110","Jeff","Sinnard",0,"D",131490,349716,FALSE
2012,"OH","01","H8OH01043","Steve","Chabot",1,"R",201907,349716,FALSE
2012,"OH","02","H2OH02085","Brad","Wenstrup",0,"R",194299,331381,FALSE
2012,"OH","02","H8OH02074","William R.","Smith",0,"D",137082,331381,FALSE
2012,"OH","03","H2OH03125","Joyce","Beatty",0,"D",201921,295679,FALSE
2012,"OH","03","H2OH03141","Chris","Long",0,"R",77903,295679,FALSE
2012,"OH","04","H2OH04131","Jim","Slone",0,"D",114214,312998,FALSE
2012,"OH","04","H6OH04082","Jim","Jordan",1,"R",182643,312998,FALSE
2012,"OH","05","H2OH05021","Angela","Zimmann",0,"D",137806,351878,FALSE
2012,"OH","05","H8OH05036","Bob","Latta",1,"R",201514,351878,FALSE
2012,"OH","06","H0OH06189","Bill","Johnson",1,"R",164536,308980,FALSE
2012,"OH","06","H6OH06095","Charlie","Wilson",0,"D",144444,308980,FALSE
2012,"OH","07","H0OH18077","Bob","Gibbs",1,"R",178104,315812,FALSE
2012,"OH","07","H2OH07167","Joyce R.","Healy-Abrams",0,"D",137708,315812,FALSE
2012,"OH","08","H0OH08029","John A.","Boehner",1,"R",246380,246442,FALSE
2012,"OH","09","H2OH09031","Marcy","Kaptur",1,"D",217775,298166,FALSE
2012,"OH","09","H2OH09114","Samuel J.","Wurzelbacher",0,"R",68666,298166,FALSE
2012,"OH","10","H2OH03067","Mike","Turner",1,"R",208201,349671,FALSE
2012,"OH","10","H8OH07099","Sharen Swartz","Neuhardt",0,"D",131097,349671,FALSE
2012,"OH","11","H8OH11141","Marcia L.","Fudge",1,"D",258378,258378,FALSE
2012,"OH","12","H0OH12062","Pat","Tiberi",1,"R",233874,368488,FALSE
2012,"OH","12","H2OH12100","Jim","Reese",0,"D",134614,368488,FALSE
2012,"OH","13","H2OH13199","Marisha G.","Agana",0,"R",88120,323612,FALSE
2012,"OH","13","H2OH17109","Tim","Ryan",1,"D",235492,323612,FALSE
2012,"OH","14","H2OH14064","David P.","Joyce",0,"R",183660,339878,FALSE
2012,"OH","14","H6OH11103","Dale Virgil","Blanchard",0,"D",131638,339878,FALSE
2012,"OH","15","H2OH15087","Pat","Lang",0,"D",128188,333465,FALSE
2012,"OH","15","H8OH15076","Steve","Stivers",1,"R",205277,333465,FALSE
2012,"OH","16","H0OH16097","Jim","Renacci",1,"R",185167,355771,FALSE
2012,"OH","16","H6OH13133","Betty","Sutton",1,"D",170604,355771,FALSE
2012,"OK","01","H2OK01143","Jim","Brindenstine",0,"R",181084,285312,FALSE
2012,"OK","01","H2OK01150","John","Olson",0,"D",91421,285312,FALSE
2012,"OK","02","H2OK02083","Markwayne","Mullin",0,"R",143701,250612,FALSE
2012,"OK","02","H2OK02158","Rob","Wallace",0,"D",96081,250612,FALSE
2012,"OK","03","H2OK03081","Timothy Ray","Murray",0,"D",53472,268003,FALSE
2012,"OK","03","H4OK06056","Frank D.","Lucas",1,"R",201744,268003,FALSE
2012,"OK","04","H2OK04055","Tom","Cole",1,"R",176740,260331,FALSE
2012,"OK","04","H2OK04139","Donna Marie","Bebo",0,"D",71846,260331,FALSE
2012,"OK","05","H0OK05114","James","Lankford",1,"R",153603,261677,FALSE
2012,"OK","05","H0OK05155","Tom","Guild",0,"D",97504,261677,FALSE
2012,"OR","01","H2OR01133","Suzanne","Bonamici",1,"D",197845,331980,FALSE
2012,"OR","01","H2OR01190","Delinda","Morgan",0,"R",109699,331980,FALSE
2012,"OR","02","H0OR02093","Joyce B.","Segers",0,"D",96741,332255,FALSE
2012,"OR","02","H6OR02116","Greg","Walden",1,"R",228043,332255,FALSE
2012,"OR","03","H2OR03105","Ronald","Green",0,"R",70325,355875,FALSE
2012,"OR","03","H6OR03064","Earl","Blumenauer",1,"D",264979,355875,FALSE
2012,"OR","04","H0OR04081","Art","Robinson",0,"R",140549,360088,FALSE
2012,"OR","04","H6OR04047","Peter A.","DeFazio",1,"D",212866,360088,FALSE
2012,"OR","05","H0OR05047","Fred","Thompson",0,"R",139223,327970,FALSE
2012,"OR","05","H8OR05107","Kurt","Schrader",1,"D",177229,327970,FALSE
2012,"PA","01","H8PA01153","Robert A.","Brady",1,"D",235394,277102,FALSE
2012,"PA","01","H8PA01187","John","Featherman",0,"R",41708,277102,FALSE
2012,"PA","02","H2PA02055","Chaka","Fattah",1,"D",318176,356386,FALSE
2012,"PA","02","H2PA02139","Robert Allen, Jr.","Mansfield",0,"R",33381,356386,FALSE
2012,"PA","03","H0PA03271","Mike","Kelly",1,"R",165826,302514,FALSE
2012,"PA","03","H2PA03111","Missa","Eaton",0,"D",123933,302514,FALSE
2012,"PA","04","H2PA04135","Scott","Perry",0,"R",181603,303980,FALSE
2012,"PA","04","H2PA04143","Harry","Perkinson",0,"D",104643,303980,FALSE
2012,"PA","05","H2PA05058","Charles","Dumas",0,"D",104725,282465,FALSE
2012,"PA","05","H8PA05071","Glenn","Thompson",1,"R",177740,282465,FALSE
2012,"PA","06","H0PA06084","Manan M.","Trivedi",0,"D",143803,335528,FALSE
2012,"PA","06","H2PA06114","Jim","Gerlach",1,"R",191725,335528,FALSE
2012,"PA","07","H0PA07082","Patrick L.","Meehan",1,"R",209942,353451,FALSE
2012,"PA","07","H2PA07070","George","Badey",0,"D",143509,353451,FALSE
2012,"PA","08","H2PA08102","Kathy","Boockvar",0,"D",152859,352238,FALSE
2012,"PA","08","H4PA08074","Mike","Fitzpatrick",1,"R",199379,352238,FALSE
2012,"PA","09","H2PA09035","Bill","Shuster",1,"R",169177,274305,FALSE
2012,"PA","09","H2PA09084","Karen","Ramsburg",0,"D",105128,274305,FALSE
2012,"PA","10","H0PA10078","Thomas A.","Marino",1,"R",179563,273790,FALSE
2012,"PA","10","H2PA10090","Philip","Scollo",0,"D",94227,273790,FALSE
2012,"PA","11","H2PA11098","Lou","Barletta",1,"R",166967,285198,FALSE
2012,"PA","11","H6PA17120","Gene","Stilp",0,"D",118231,285198,FALSE
2012,"PA","12","H0PA04220","Keith J.","Rothfus",0,"R",175352,338941,FALSE
2012,"PA","12","H0PA12132","Mark S.","Critz",1,"D",163589,338941,FALSE
2012,"PA","13","H2PA13110","Joseph James","Rooney",0,"R",93918,303819,FALSE
2012,"PA","13","H4PA13124","Allyson Y.","Schwartz",1,"D",209901,303819,FALSE
2012,"PA","14","H2PA14084","Hans F.","Lessmann",0,"R",75702,327634,FALSE
2012,"PA","14","H4PA18131","Mike","Doyle",1,"D",251932,327634,FALSE
2012,"PA","15","H2PA15099","Richard","Daugherty",0,"D",128764,297724,FALSE
2012,"PA","15","H4PA15087","Charles W.","Dent",1,"R",168960,297724,FALSE
2012,"PA","16","H2PA16063","Aryanna C.","Strader",0,"D",111185,284781,FALSE
2012,"PA","16","H6PA16197","Joseph R.","Pitts",1,"R",156192,284781,FALSE
2012,"PA","17","H2PA17079","Matthew A.","Cartwright",0,"D",161393,267601,FALSE
2012,"PA","17","H2PA17087","Laureen A.","Cummings",0,"R",106208,267601,FALSE
2012,"PA","18","H2PA18143","Tim","Murphy",1,"R",216727,338873,FALSE
2012,"PA","18","H2PA18150","Lawrence","Maggi",0,"D",122146,338873,FALSE
2012,"RI","01","H0RI01073","David N.","Cicilline",1,"D",108612,205115,FALSE
2012,"RI","01","H2RI01178","Brendan P.","Doherty",0,"R",83737,205115,FALSE
2012,"RI","02","H0RI02139","James R.","Langevin",1,"D",124067,222660,FALSE
2012,"RI","02","H2RI02135","Michael G.","Riley",0,"R",78189,222660,FALSE
2012,"SC","01","H0SC01279","Tim","Scott",1,"R",179908,290013,FALSE
2012,"SC","01","H2SC01069","Bobbie","Rose",0,"D",103557,290013,FALSE
2012,"SC","02","H2SC02059","Joe","Wilson",1,"R",196116,203718,FALSE
2012,"SC","03","H0SC03077","Jeff","Duncan",1,"R",169512,254763,FALSE
2012,"SC","03","H8SC03062","Brian Ryan B.","Doyle",0,"D",84735,254763,FALSE
2012,"SC","04","H0SC04257","Trey","Gowdy",1,"R",173201,266884,FALSE
2012,"SC","04","H2SC04105","Deb","Morrow",0,"D",89964,266884,FALSE
2012,"SC","05","H0SC05031","Mick","Mulvaney",1,"R",154324,278003,FALSE
2012,"SC","05","H2SC05086","Joyce","Knott",0,"D",123443,278003,FALSE
2012,"SC","06","H2SC02042","James E. ""Jim""","Clyburn",1,"D",218717,233615,FALSE
2012,"SC","07","H2SC07066","Tom","Rice",0,"R",153068,275738,FALSE
2012,"SC","07","H2SC07108","Gloria Bromell","Tinubu",0,"D",122389,275738,FALSE
2012,"SD","01","H0SD00054","Kristi","Noem",1,"R",207640,361429,FALSE
2012,"SD","01","H2SD00134","Matt","Varilek",0,"D",153789,361429,FALSE
2012,"TN","01","H2TN01072","Alan","Woodruff",0,"D",47663,239672,FALSE
2012,"TN","01","H6TN01388","Phil","Roe",1,"R",185124,239672,FALSE
2012,"TN","02","H2TN02021","Troy Christopher","Goodale",0,"D",54522,264505,FALSE
2012,"TN","02","H8TN02069","John J., Jr.","Duncan",1,"R",196894,264505,FALSE
2012,"TN","03","H0TN03254","Chuck","Fleischmann",1,"R",157830,256909,FALSE
2012,"TN","03","H2TN03144","Mary M.","Headrick",0,"D",91094,256909,FALSE
2012,"TN","04","H0TN04195","Scott","DesJarlais",1,"R",128568,230590,FALSE
2012,"TN","04","H2TN04258","Eric","Stewart",0,"D",102022,230590,FALSE
2012,"TN","05","H2TN05131","Jim","Cooper",1,"D",171621,263095,FALSE
2012,"TN","05","H2TN05271","Brad","Staats",0,"R",86240,263095,FALSE
2012,"TN","06","H0TN06257","Diane","Black",1,"R",184383,241241,FALSE
2012,"TN","07","H2TN06030","Marsha","Blackburn",1,"R",182730,257306,FALSE
2012,"TN","07","H2TN07178","Credo","Amouzouvik",0,"D",61679,257306,FALSE
2012,"TN","08","H0TN08246","Stephen Lee","Fincher",1,"R",190923,279422,FALSE
2012,"TN","08","H2TN08127","Timothy D.","Dixon",0,"D",79490,279422,FALSE
2012,"TN","09","H0TN08287","George S., Jr.","Flinn",0,"R",59742,250987,FALSE
2012,"TN","09","H6TN09068","Steve","Cohen",1,"D",188422,250987,FALSE
2012,"TX","01","H2TX01062","Shirley J.","McKellar",0,"D",67222,249658,FALSE
2012,"TX","01","H4TX04039","Louie","Gohmert",1,"R",178322,249658,FALSE
2012,"TX","02","H2TX02094","Jim","Dougherty",0,"D",80512,246328,FALSE
2012,"TX","02","H4TX02108","Ted","Poe",1,"R",159664,246328,FALSE
2012,"TX","03","H2TX03118","Sam","Johnson",1,"R",187180,187180,FALSE
2012,"TX","04","H0TX04037","Ralph M.","Hall",1,"R",182679,250343,FALSE
2012,"TX","04","H8TX04139","VaLinda","Hathcox",0,"D",60214,250343,FALSE
2012,"TX","05","H2TX05121","Jeb","Hensarling",1,"R",134091,208230,FALSE
2012,"TX","05","H2TX05204","Linda S.","Mrosko",0,"D",69178,208230,FALSE
2012,"TX","06","H2TX33123","Kenneth","Sanders",0,"D",98053,249936,FALSE
2012,"TX","06","H4TX06117","Joe L.","Barton",1,"R",145019,249936,FALSE
2012,"TX","07","H0TX07055","John","Culberson",1,"R",142793,234837,FALSE
2012,"TX","07","H2TX07036","James","Cargas",0,"D",85553,234837,FALSE
2012,"TX","08","H2TX08083","Neil","Burns",0,"D",51051,251052,FALSE
2012,"TX","08","H6TX08100","Kevin","Brady",1,"R",194043,251052,FALSE
2012,"TX","09","H0TX09143","Steve","Mueller",0,"R",36139,183566,FALSE
2012,"TX","09","H4TX09095","Al","Green",1,"D",144075,183566,FALSE
2012,"TX","10","H2TX10113","Tawana W.","Cadien",0,"D",95710,264019,FALSE
2012,"TX","10","H4TX10093","Michael","McCaul",1,"R",159783,264019,FALSE
2012,"TX","11","H2TX11061","Jim","Riley",0,"D",41970,226023,FALSE
2012,"TX","11","H4TX19136","Mike","Conaway",1,"R",177742,226023,FALSE
2012,"TX","12","H2TX33107","Dave","Robinson",0,"D",66080,247712,FALSE
2012,"TX","12","H6TX12060","Kay","Granger",1,"R",175649,247712,FALSE
2012,"TX","13","H4TX13014","Mac","Thornberry",1,"R",187775,206388,FALSE
2012,"TX","14","H2TX14149","Randy","Weber",0,"R",131460,245839,FALSE
2012,"TX","14","H6TX09033","Nick","Lampson",0,"D",109697,245839,FALSE
2012,"TX","15","H2TX28040","Dale A.","Brueggemann",0,"R",54056,146661,FALSE
2012,"TX","15","H6TX15055","Rubén","Hinojosa",1,"D",89296,146661,FALSE
2012,"TX","16","H2TX16185","Beto","O'Rourke",0,"D",101403,155005,FALSE
2012,"TX","16","H2TX16193","Barbara","Carrasco",0,"R",51043,155005,FALSE
2012,"TX","17","H0TX17104","Bill","Flores",1,"R",143284,179262,FALSE
2012,"TX","18","H2TX18140","Sean","Seibert",0,"R",44015,194932,FALSE
2012,"TX","18","H4TX18054","Sheila","Jackson Lee",1,"D",146223,194932,FALSE
2012,"TX","19","H4TX19102","Randy","Neugebauer",1,"R",163239,192063,FALSE
2012,"TX","20","H2TX20039","David","Rosa",0,"R",62376,186177,FALSE
2012,"TX","20","H2TX35011","Joaquin","Castro",0,"D",119032,186177,FALSE
2012,"TX","21","H2TX21086","Candace E.","Duval",0,"D",109326,308865,FALSE
2012,"TX","21","H6TX21012","Lamar","Smith",1,"R",187015,308865,FALSE
2012,"TX","22","H0TX22112","Kesha","Rogers",0,"D",80203,250911,FALSE
2012,"TX","22","H8TX22107","Pete","Olson",1,"R",160668,250911,FALSE
2012,"TX","23","H2TX23124","Pete P.","Gallego",0,"D",96676,192169,FALSE
2012,"TX","23","H4TX28046","Francisco ""Quico""","Canseco",1,"R",87547,192169,FALSE
2012,"TX","24","H2TX24122","Tim","Rusk",0,"D",87645,243489,FALSE
2012,"TX","24","H4TX24094","Kenny E.","Marchant",1,"R",148586,243489,FALSE
2012,"TX","25","H2TX25269","Elaine M.","Henderson",0,"D",98827,263932,FALSE
2012,"TX","25","H2TX33040","Roger","Williams",0,"R",154245,263932,FALSE
2012,"TX","26","H2TX26093","Michael","Burgess",1,"R",176642,258723,FALSE
2012,"TX","26","H2TX26168","David","Sanchez",0,"D",74237,258723,FALSE
2012,"TX","27","H0TX27061","Blake","Farenthold",1,"R",120684,212651,FALSE
2012,"TX","27","H2TX27133","Rose Meza","Harrison",0,"D",83395,212651,FALSE
2012,"TX","28","H2TX23082","Henry","Cuellar",1,"D",112456,165645,FALSE
2012,"TX","28","H2TX28057","William R.","Hayward",0,"R",49309,165645,FALSE
2012,"TX","29","H2TX29030","Gene","Green",1,"D",86053,95611,FALSE
2012,"TX","30","H2TX00015","Eddie Bernice","Johnson",1,"D",171059,217014,FALSE
2012,"TX","30","H2TX30095","Travis, Jr.","Washington",0,"R",41222,217014,FALSE
2012,"TX","31","H0TX21072","Stephen M.","Wyman",0,"D",82977,237187,FALSE
2012,"TX","31","H2TX31044","John R.","Carter",1,"R",145348,237187,FALSE
2012,"TX","32","H2TX03126","Pete","Sessions",1,"R",146653,251636,FALSE
2012,"TX","32","H2TX32067","Katherine Savers","McGovern",0,"D",99288,251636,FALSE
2012,"TX","33","H2TX33065","Chuck","Bradley",0,"R",30252,117375,FALSE
2012,"TX","33","H2TX33073","Marc","Veasey",0,"D",85114,117375,FALSE
2012,"TX","34","H0TX27053","Jessica Puente","Bradshaw",0,"R",52448,144778,FALSE
2012,"TX","34","H2TX27190","Filemon","Vela",0,"D",89606,144778,FALSE
2012,"TX","35","H2TX35029","Susan","Narvaiz",0,"R",52894,165179,FALSE
2012,"TX","35","H4TX10028","Lloyd","Doggett",1,"D",105626,165179,FALSE
2012,"TX","36","H2TX22118","Max","Martin",0,"D",62143,233832,FALSE
2012,"TX","36","H6TX22143","Steve","Stockman",0,"R",165405,233832,FALSE
2012,"UT","01","H2UT01094","Rob","Bishop",1,"R",175487,245528,FALSE
2012,"UT","01","H2UT01235","Donna M.","McAleer",0,"D",60611,245528,FALSE
2012,"UT","02","H2UT02324","Chris","Stewart",0,"R",154523,248545,FALSE
2012,"UT","02","H2UT02357","Jay","Seegmiller",0,"D",83176,248545,FALSE
2012,"UT","03","H2UT03249","Soren","Simonsen",0,"D",60719,259547,FALSE
2012,"UT","03","H8UT03089","Jason","Chaffetz",1,"R",198828,259547,FALSE
2012,"UT","04","H0UT02096","Jim","Matheson",1,"D",119803,245277,FALSE
2012,"UT","04","H2UT04023","Mia B.","Love",0,"R",119035,245277,FALSE
2012,"VA","01","H2VA01066","Adam M.","Cook",0,"D",147036,356806,FALSE
2012,"VA","01","H8VA01147","Robert J. ""Rob""","Wittman",1,"R",200845,356806,FALSE
2012,"VA","02","H0VA02084","E. Scott","Rigell",1,"R",166231,309222,FALSE
2012,"VA","02","H2VA02049","Paul O., Jr.","Hirschbiel",0,"D",142548,309222,FALSE
2012,"VA","03","H2VA03054","Dean J.","Longo",0,"R",58931,318936,FALSE
2012,"VA","03","H6VA01117","Robert C. ""Bobby""","Scott",1,"D",259199,318936,FALSE
2012,"VA","04","H2VA04052","J. Randy","Forbes",1,"R",199292,350046,FALSE
2012,"VA","04","H2VA04102","Ella P.","Ward",0,"D",150190,350046,FALSE
2012,"VA","05","H0VA05095","Robert","Hurt",1,"R",193009,348111,FALSE
2012,"VA","05","H2VA10117","John Wade","Douglass",0,"D",149214,348111,FALSE
2012,"VA","06","H2VA06115","Robert W. ""Bob""","Goodlatte",1,"R",211278,323893,FALSE
2012,"VA","06","H2VA06180","Andy B.","Schmookler",0,"D",111949,323893,FALSE
2012,"VA","07","H0VA07042","Eric I.","Cantor",1,"R",222983,381909,FALSE
2012,"VA","07","H2VA07113","E. Wayne","Powell",0,"D",158012,381909,FALSE
2012,"VA","08","H0VA08040","James P. ""Jim,"" Jr.","Moran",1,"D",226847,351187,FALSE
2012,"VA","08","H0VA08149","J. Patrick","Murray",0,"R",107370,351187,FALSE
2012,"VA","09","H0VA09055","H. Morgan","Griffith",1,"R",184882,301658,FALSE
2012,"VA","09","H2VA09077","Anthony J.","Flaccavento",0,"D",116400,301658,FALSE
2012,"VA","10","H2VA10125","Kristin A.","Cabral",0,"D",142024,366444,FALSE
2012,"VA","10","H6VA10050","Frank R.","Wolf",1,"R",214038,366444,FALSE
2012,"VA","11","H2VA11149","Chris S.","Perkins",0,"R",117902,332243,FALSE
2012,"VA","11","H8VA11062","Gerald E. ""Gerry""","Connolly",1,"D",202606,332243,FALSE
2012,"VT","01","H2VT00110","Mark","Donka",0,"R",67543,289931,FALSE
2012,"VT","01","H6VT00160","Peter","Welch",1,"D",208600,289931,FALSE
2012,"WA","01","H0WA02098","John","Koster",0,"R",151187,328212,FALSE
2012,"WA","01","H0WA08046","Suzan","DelBene",0,"D",177025,328212,FALSE
2012,"WA","02","H0WA02080","Rick","Larsen",1,"D",184826,302291,FALSE
2012,"WA","02","H2WA02177","Dan","Matthews",0,"R",117465,302291,FALSE
2012,"WA","03","H0WA03187","Jaime Herrera","Beutler",1,"R",177446,293884,FALSE
2012,"WA","03","H2WA03076","Jon T.","Haugen",0,"D",116438,293884,FALSE
2012,"WA","04","H2WA04041","Doc","Hastings",1,"R",154749,233689,FALSE
2012,"WA","04","H2WA04124","Mary","Baechler",0,"D",78940,233689,FALSE
2012,"WA","05","H2WA05071","Rich","Cowan",0,"D",117512,308578,FALSE
2012,"WA","05","H4WA05077","Cathy McMorris","Rodgers",1,"R",191066,308578,FALSE
2012,"WA","06","H2WA06129","Derek","Kilmer",0,"D",186661,316386,FALSE
2012,"WA","06","H2WA06145","Bill","Driscoll",0,"R",129725,316386,FALSE
2012,"WA","07","H2WA07101","Ron","Bemis",0,"R",76212,374580,FALSE
2012,"WA","07","H8WA07132","Jim","McDermott",1,"D",298368,374580,FALSE
2012,"WA","08","H2WA08158","Karen","Porterfield",0,"D",121886,302090,FALSE
2012,"WA","08","H4WA08071","Dave","Reichert",1,"R",180204,302090,FALSE
2012,"WA","09","H6WA09025","Adam","Smith",1,"D",192034,268139,FALSE
2012,"WA","09","H8WA09047","Jim","Postma",0,"R",76105,268139,FALSE
2012,"WA","10","H0WA03161","Denny","Heck",0,"D",163036,278417,FALSE
2012,"WA","10","H0WA09044","Richard (Dick)","Muri",0,"R",115381,278417,FALSE
2012,"WI","01","H2WI01084","Rob","Zerban",0,"D",158414,365058,FALSE
2012,"WI","01","H8WI01024","Paul","Ryan",1,"R",200423,365058,FALSE
2012,"WI","02","H0WI02060","Chad","Lee",0,"R",124683,390898,FALSE
2012,"WI","02","H2WI02124","Mark","Pocan",0,"D",265422,390898,FALSE
2012,"WI","03","H2WI03080","Ray","Boland",0,"R",121713,339764,FALSE
2012,"WI","03","H6WI03099","Ron","Kind",1,"D",217712,339764,FALSE
2012,"WI","04","H0WI04090","Dan","Sebring",0,"R",80787,325788,FALSE
2012,"WI","04","H4WI04183","Gwen","Moore",1,"D",235257,325788,FALSE
2012,"WI","05","H2WI05259","Dave","Heaster",0,"D",118478,369664,FALSE
2012,"WI","05","H8WI09050","F. James, Jr.","Sensenbrenner",1,"R",250335,369664,FALSE
2012,"WI","06","H0WI06061","Tom","Petri",1,"R",223460,359745,FALSE
2012,"WI","06","H0WI06152","Joe","Kallas",0,"D",135921,359745,FALSE
2012,"WI","07","H0WI07051","Sean","Duffy",1,"R",201720,359669,FALSE
2012,"WI","07","H2WI07065","Pat","Kreitlow",0,"D",157524,359669,FALSE
2012,"WI","08","H0WI08075","Reid J.","Ribble",1,"R",198874,355464,FALSE
2012,"WI","08","H6WI08106","Jamie","Wall",0,"D",156287,355464,FALSE
2012,"WV","01","H0WV01072","David B.","McKinley",1,"R",133809,214151,FALSE
2012,"WV","01","H2WV01094","Sue","Thorn",0,"D",80342,214151,FALSE
2012,"WV","02","H0WV02138","Shelley Moore","Capito",1,"R",158206,226766,FALSE
2012,"WV","02","H4WV02023","Howard","Swint",0,"D",68560,226766,FALSE
2012,"WV","03","H4WV03047","Rick","Snuffer",0,"R",92238,200437,FALSE
2012,"WV","03","H6WV04057","Nick J., II","Rahall",1,"D",108199,200437,FALSE
2012,"WY","01","H2WY00117","Chris","Henrichsen",0,"D",57573,241621,FALSE
2012,"WY","01","H8WY00148","Cynthia M.","Lummis",1,"R",166452,241621,FALSE
2012,"LA","03","H0LA03141","""Jeff""","Landry",1,"R",37767,96587,TRUE
2012,"LA","03","H4LA07029","Charles W., Jr.","Boustany",1,"R",58820,96587,TRUE
2014,"AK","01","H4AK00123","Forrest","Dunbar",0,"D",114602,279741,FALSE
2014,"AK","01","H6AK00045","Don","Young",1,"R",142572,279741,FALSE
2014,"AL","01","H4AL01123","Bradley","Byrne",1,"R",103758,152234,FALSE
2014,"AL","01","H4AL01156","Burton R.","LeFlore",0,"D",48278,152234,FALSE
2014,"AL","02","H0AL02087","Martha","Roby",1,"R",113103,167952,FALSE
2014,"AL","02","H4AL02071","Erick","Wright",0,"D",54692,167952,FALSE
2014,"AL","03","H2AL03032","Mike","Rogers",1,"R",103558,156620,FALSE
2014,"AL","03","H4AL03061","Jesse T.","Smith",0,"D",52816,156620,FALSE
