"year","STATE","DISTRICT","REP_IND","DEM_IND","LBT_IND","GRN_IND","IND_IND"
2016,"NE","03",1,0,0,0,0
2016,"NV","01",1,1,0,0,0
2016,"NV","02",1,1,0,0,0
2016,"NV","03",1,1,0,0,0
2016,"NV","04",1,1,1,0,0
2016,"NH","01",1,1,1,0,1
2016,"NH","02",1,1,0,0,1
2016,"NJ","01",1,1,1,0,0
2016,"NJ","02",1,1,1,0,0
2016,"NJ","03",1,1,0,0,0
2016,"NJ","04",1,1,1,0,0
2016,"NJ","05",1,1,1,0,0
2016,"NJ","06",1,1,1,1,0
2016,"NJ","07",1,1,1,0,0
2016,"NJ","08",1,1,1,0,0
2016,"NJ","09",1,1,1,0,0
2016,"NJ","10",1,1,0,0,0
2016,"NJ","11",1,1,1,0,0
2016,"NJ","12",1,1,1,1,0
2016,"NM","01",1,1,0,0,0
2016,"NM","02",1,1,0,0,0
2016,"NM","03",1,1,0,0,0
2016,"NY","01",1,1,0,0,0
2016,"NY","02",1,1,0,0,0
2016,"NY","03",1,1,0,0,0
2016,"NY","04",1,1,0,0,0
2016,"NY","05",1,1,0,1,0
2016,"NY","06",1,1,0,0,0
2016,"NY","07",1,1,0,0,0
2016,"NY","08",0,1,0,0,0
2016,"NY","09",0,1,0,0,0
2016,"NY","10",1,1,0,0,0
2016,"NY","11",1,1,0,1,0
2016,"NY","12",1,1,0,0,0
2016,"NY","13",1,1,0,1,0
2016,"NY","14",1,1,0,0,0
2016,"NY","15",1,1,0,0,0
2016,"NY","16",0,1,0,0,0
2016,"NY","17",0,1,0,0,0
2016,"NY","18",1,1,0,0,0
2016,"NY","19",1,1,0,0,0
2016,"NY","20",1,1,0,0,0
2016,"NY","21",1,1,0,1,0
2016,"NY","22",1,1,0,0,0
2016,"NY","23",1,1,0,0,0
2016,"NY","24",1,1,0,0,0
2016,"NY","25",1,1,0,0,0
2016,"NY","26",1,1,0,0,0
2016,"NY","27",1,1,0,0,0
2016,"NC","01",1,1,1,0,0
2016,"NC","02",1,1,0,0,0
2016,"NC","03",1,1,0,0,0
2016,"NC","04",1,1,0,0,0
2016,"NC","05",1,1,0,0,0
2016,"NC","06",1,1,0,0,0
2016,"NC","07",1,1,0,0,0
2016,"NC","08",1,1,0,0,0
2016,"NC","09",1,1,0,0,0
2016,"NC","10",1,1,0,0,0
2016,"NC","11",1,1,0,0,0
2016,"NC","12",1,1,0,0,0
2016,"NC","13",1,1,0,0,0
2016,"ND","01",1,1,1,0,0
2016,"OH","01",1,1,0,0,0
2016,"OH","02",1,1,0,0,0
2016,"OH","03",1,1,0,0,0
2016,"OH","04",1,1,0,0,0
2016,"OH","05",1,1,0,0,0
2016,"OH","06",1,1,0,0,0
2016,"OH","07",1,1,0,0,0
2016,"OH","08",1,1,0,1,0
2016,"OH","09",1,1,0,0,0
2016,"OH","10",1,1,0,0,0
2016,"OH","11",1,1,0,0,0
2016,"OH","12",1,1,0,1,0
2016,"OH","13",1,1,0,0,0
2016,"OH","14",1,1,0,0,0
2016,"OH","15",1,1,0,0,0
2016,"OH","16",1,1,0,0,0
2016,"OK","01",1,0,0,0,0
2016,"OK","02",1,1,0,0,1
2016,"OK","03",1,1,0,0,0
2016,"OK","04",1,1,1,0,0
2016,"OK","05",1,1,1,0,0
2016,"OR","01",1,1,1,0,0
2016,"OR","02",1,1,0,0,0
2016,"OR","03",0,1,0,0,0
2016,"OR","04",1,1,1,0,0
2016,"OR","05",1,1,0,0,0
2016,"PA","01",1,1,0,0,0
2016,"PA","02",1,1,0,0,0
2016,"PA","03",1,0,0,0,0
2016,"PA","04",1,1,0,0,0
2016,"PA","05",1,1,0,0,0
2016,"PA","06",1,1,0,0,0
2016,"PA","07",1,1,0,0,0
2016,"PA","08",1,1,0,0,0
2016,"PA","09",1,1,0,0,0
2016,"PA","10",1,1,0,0,0
2016,"PA","11",1,1,0,0,0
2016,"PA","12",1,1,0,0,0
2016,"PA","13",0,1,0,0,0
2016,"PA","14",1,1,0,0,0
2016,"PA","15",1,1,1,0,0
2016,"PA","16",1,1,1,0,0
2016,"PA","17",1,1,0,0,0
2016,"PA","18",1,0,0,0,0
2016,"RI","01",1,1,0,0,0
2016,"RI","02",1,1,0,0,1
2016,"SC","01",1,1,1,1,0
2016,"SC","02",1,1,0,1,0
2016,"SC","03",1,1,0,0,0
2016,"SC","04",1,1,0,0,0
2016,"SC","05",1,1,0,0,0
2016,"SC","06",1,1,1,1,0
2016,"SC","07",1,1,0,1,0
2016,"SD","01",1,1,0,0,0
2016,"TN","01",1,1,0,0,1
2016,"TN","02",1,1,0,0,0
2016,"TN","03",1,1,0,0,1
2016,"TN","04",1,1,0,0,0
2016,"TN","05",1,1,0,0,0
2016,"TN","06",1,1,0,0,1
2016,"TN","07",1,1,0,0,1
2016,"TN","08",1,1,0,0,1
2016,"TN","09",1,1,0,0,1
2016,"TX","01",1,1,1,0,0
2016,"TX","02",1,1,1,1,0
2016,"TX","03",1,1,1,1,0
2016,"TX","04",1,0,1,0,0
2016,"TX","05",1,0,1,0,0
2016,"TX","06",1,1,0,1,0
2016,"TX","07",1,1,0,0,0
2016,"TX","08",1,0,0,0,0
2016,"TX","09",1,1,0,0,0
2016,"TX","10",1,1,1,0,0
2016,"TX","11",1,0,1,0,0
2016,"TX","12",1,1,1,0,0
2016,"TX","13",1,0,1,1,0
2016,"TX","14",1,1,0,0,0
2016,"TX","15",1,1,1,1,0
2016,"TX","16",0,1,1,1,0
2016,"TX","17",1,1,1,0,0
2016,"TX","18",1,1,0,1,0
2016,"TX","19",1,0,1,1,0
2016,"TX","20",0,1,1,1,0
2016,"TX","21",1,1,1,1,0
2016,"TX","22",1,1,0,0,0
2016,"TX","23",1,1,1,0,0
2016,"TX","24",1,1,1,1,0
2016,"TX","25",1,1,1,0,0
2016,"TX","26",1,1,1,0,0
2016,"TX","27",1,1,0,0,0
2016,"TX","28",1,1,0,1,0
2016,"TX","29",1,1,1,1,0
2016,"TX","30",1,1,1,1,0
2016,"TX","31",1,1,1,0,0
2016,"TX","32",1,0,1,1,0
2016,"TX","33",1,1,0,0,0
2016,"TX","34",1,1,0,0,0
2016,"TX","35",1,1,1,1,0
2016,"TX","36",1,0,0,1,0
2016,"UT","01",1,1,1,0,0
2016,"UT","02",1,1,0,0,0
2016,"UT","03",1,1,0,0,0
2016,"UT","04",1,1,0,0,0
2016,"VT","01",0,1,0,0,0
2016,"VA","01",1,1,0,0,1
2016,"VA","02",1,1,0,0,0
2016,"VA","03",1,1,0,0,0
2016,"VA","04",1,1,0,0,0
2016,"VA","05",1,1,0,0,0
2016,"VA","06",1,1,0,0,0
2016,"VA","07",1,1,0,0,0
2016,"VA","08",1,1,0,0,1
2016,"VA","09",1,1,0,0,1
2016,"VA","10",1,1,0,0,0
2016,"VA","11",0,1,0,0,0
2016,"WA","01",1,1,0,0,0
2016,"WA","02",1,1,0,0,0
2016,"WA","03",1,1,0,0,0
2016,"WA","04",1,0,0,0,0
2016,"WA","05",1,1,0,0,0
2016,"WA","06",1,1,0,0,0
2016,"WA","07",0,1,0,0,0
2016,"WA","08",1,1,0,0,0
2016,"WA","09",1,1,0,0,0
2016,"WA","10",1,1,0,0,0
2016,"WV","01",1,1,0,0,0
2016,"WV","02",1,1,0,0,0
2016,"WV","03",1,1,1,0,0
2016,"WI","01",1,1,1,0,0
2016,"WI","02",1,1,0,0,0
2016,"WI","03",0,1,0,0,0
2016,"WI","04",0,1,1,0,1
2016,"WI","05",1,1,1,0,0
2016,"WI","06",1,1,0,0,1
2016,"WI","07",1,1,0,0,0
2016,"WI","08",1,1,0,0,0
2016,"WY","01",1,1,1,0,0
2018,"AL","01",1,1,0,0,0
2018,"AL","02",1,1,0,0,0
2018,"AL","03",1,1,0,0,0
2018,"AL","04",1,1,0,0,0
2018,"AL","05",1,1,0,0,0
2018,"AL","06",1,1,0,0,0
2018,"AL","07",0,1,0,0,0
2018,"AK","01",1,1,0,0,0
2018,"AZ","01",1,1,0,0,0
2018,"AZ","02",1,1,0,0,0
2018,"AZ","03",1,1,0,0,0
2018,"AZ","04",1,1,0,1,0
2018,"AZ","05",1,1,0,0,0
2018,"AZ","06",1,1,0,0,0
2018,"AZ","07",0,1,0,1,0
2018,"AZ","08",1,1,0,0,0
2018,"AZ","09",1,1,0,0,0
2018,"AR","01",1,1,1,0,0
2018,"AR","02",1,1,1,0,0
2018,"AR","03",1,1,1,0,0
2018,"AR","04",1,1,1,0,0
2018,"CA","01",1,1,0,0,0
2018,"CA","02",1,1,0,0,0
2018,"CA","03",1,1,0,0,0
2018,"CA","04",1,1,0,0,0
2018,"CA","05",0,1,0,0,0
2018,"CA","06",0,1,0,0,0
2018,"CA","07",1,1,0,0,0
2018,"CA","08",1,0,0,0,0
2018,"CA","09",1,1,0,0,0
2018,"CA","10",1,1,0,0,0
2018,"CA","11",1,1,0,0,0
2018,"CA","12",1,1,0,0,0
2018,"CA","13",0,1,0,1,0
2018,"CA","14",1,1,0,0,0
2018,"CA","15",1,1,0,0,0
2018,"CA","16",1,1,0,0,0
2018,"CA","17",1,1,0,0,0
2018,"CA","18",1,1,0,0,0
2018,"CA","19",1,1,0,0,0
2018,"CA","20",0,1,0,0,0
2018,"CA","21",1,1,0,0,0
2018,"CA","22",1,1,0,0,0
2018,"CA","23",1,1,0,0,0
2018,"CA","24",1,1,0,0,0
2018,"CA","25",1,1,0,0,0
2018,"CA","26",1,1,0,0,0
2018,"CA","27",0,1,0,0,0
2018,"CA","28",1,1,0,0,0
2018,"CA","29",1,1,0,0,0
2018,"CA","30",1,1,0,0,0
2018,"CA","31",1,1,0,0,0
2018,"CA","32",1,1,0,0,0
2018,"CA","33",1,1,0,0,0
2018,"CA","34",0,1,0,1,0
2018,"CA","35",1,1,0,0,0
2018,"CA","36",1,1,0,0,0
2018,"CA","37",1,1,0,0,0
2018,"CA","38",1,1,0,0,0
2018,"CA","39",1,1,0,0,0
2018,"CA","40",0,1,0,1,0
2018,"CA","41",1,1,0,0,0
2018,"CA","42",1,1,0,0,0
2018,"CA","43",1,1,0,0,0
2018,"CA","44",0,1,0,0,0
2018,"CA","45",1,1,0,0,0
2018,"CA","46",1,1,0,0,0
2018,"CA","47",1,1,0,0,0
2018,"CA","48",1,1,0,0,0
2018,"CA","49",1,1,0,0,0
2018,"CA","50",1,1,0,0,0
2018,"CA","51",1,1,0,0,0
2018,"CA","52",1,1,0,0,0
2018,"CA","53",1,1,0,0,0
2018,"CO","01",1,1,1,0,0
2018,"CO","02",1,1,1,0,1
2018,"CO","03",1,1,1,0,1
2018,"CO","04",1,1,0,0,0
2018,"CO","05",1,1,1,0,0
2018,"CO","06",1,1,1,0,0
2018,"CO","07",1,1,1,0,0
2018,"CT","01",1,1,0,1,0
2018,"CT","02",1,1,1,1,0
2018,"CT","03",1,1,0,0,0
2018,"CT","04",1,1,0,0,0
2018,"CT","05",1,1,0,0,0
2018,"DE","01",1,1,0,0,0
2018,"FL","01",1,1,0,0,0
2018,"FL","02",1,1,0,0,0
2018,"FL","03",1,1,0,0,0
2018,"FL","04",1,1,0,0,0
2018,"FL","05",1,1,0,0,0
2018,"FL","06",1,1,0,0,0
2018,"FL","07",1,1,0,0,0
2018,"FL","08",1,1,0,0,0
2018,"FL","09",1,1,0,0,0
2018,"FL","10",0,1,0,0,0
2018,"FL","11",1,1,0,0,0
2018,"FL","12",1,1,0,0,0
2018,"FL","13",1,1,0,0,0
2018,"FL","14",0,1,0,0,0
2018,"FL","15",1,1,0,0,0
2018,"FL","16",1,1,0,0,0
2018,"FL","17",1,1,0,0,0
2018,"FL","18",1,1,0,0,0
2018,"FL","19",1,1,0,0,0
2018,"FL","20",0,1,0,0,0
2018,"FL","21",0,1,0,0,0
2018,"FL","22",1,1,0,0,0
2018,"FL","23",1,1,0,0,0
2018,"FL","24",0,1,0,0,0
2018,"FL","25",1,1,0,0,0
2018,"FL","26",1,1,0,0,0
2018,"FL","27",1,1,0,0,0
2018,"GA","01",1,1,0,0,0
2018,"GA","02",1,1,0,0,0
2018,"GA","03",1,1,0,0,0
2018,"GA","04",1,1,0,0,0
2018,"GA","05",0,1,0,0,0
2018,"GA","06",1,1,0,0,0
2018,"GA","07",1,1,0,0,0
2018,"GA","08",1,0,0,0,0
2018,"GA","09",1,1,0,0,0
2018,"GA","10",1,1,0,0,0
2018,"GA","11",1,1,0,0,0
2018,"GA","12",1,1,0,0,0
2018,"GA","13",1,1,0,0,0
2018,"GA","14",1,1,0,0,0
2018,"HI","01",1,1,1,1,0
2018,"HI","02",1,1,0,0,0
2018,"ID","01",1,1,1,0,1
2018,"ID","02",1,1,0,0,0
2018,"IL","01",1,1,0,0,1
2018,"IL","02",1,1,0,0,0
2018,"IL","03",1,1,0,0,0
2018,"IL","04",1,1,0,0,0
2018,"IL","05",1,1,0,0,0
2018,"IL","06",1,1,0,0,0
2018,"IL","07",1,1,0,0,0
2018,"IL","08",1,1,0,0,0
2018,"IL","09",1,1,0,0,0
2018,"IL","10",1,1,0,0,0
2018,"IL","11",1,1,0,0,0
2018,"IL","12",1,1,0,1,0
2018,"IL","13",1,1,0,0,0
2018,"IL","14",1,1,0,0,0
2018,"IL","15",1,1,0,0,0
2018,"IL","16",1,1,0,0,0
2018,"IL","17",1,1,0,0,0
2018,"IL","18",1,1,0,0,0
2018,"IN","01",1,1,0,0,0
2018,"IN","02",1,1,0,0,0
2018,"IN","03",1,1,0,0,0
2018,"IN","04",1,1,0,0,0
2018,"IN","05",1,1,0,0,0
2018,"IN","06",1,1,1,0,0
2018,"IN","07",1,1,0,0,0
2018,"IN","08",1,1,0,0,0
2018,"IN","09",1,1,0,0,0
2018,"IA","01",1,1,1,0,0
2018,"IA","02",1,1,1,0,0
2018,"IA","03",1,1,1,1,0
2018,"IA","04",1,1,1,0,0
2018,"KS","01",1,1,0,0,0
2018,"KS","02",1,1,1,0,0
2018,"KS","03",1,1,1,0,0
2018,"KS","04",1,1,0,0,0
2018,"KY","01",1,1,0,0,0
2018,"KY","02",1,1,0,0,1
2018,"KY","03",1,1,1,0,0
2018,"KY","04",1,1,0,0,1
2018,"KY","05",1,1,0,0,0
2018,"KY","06",1,1,1,0,1
2018,"LA","01",1,1,1,0,1
2018,"LA","02",0,1,0,0,1
2018,"LA","03",1,1,1,0,0
2018,"LA","04",1,1,0,0,0
2018,"LA","05",1,1,1,0,1
2018,"LA","06",1,1,0,0,1
2018,"ME","01",1,1,0,0,1
2018,"ME","02",1,1,0,0,1
2018,"MD","01",1,1,1,0,0
2018,"MD","02",1,1,1,1,0
2018,"MD","03",1,1,1,0,0
2018,"MD","04",1,1,1,0,0
2018,"MD","05",1,1,1,1,0
2018,"MD","06",1,1,1,1,0
2018,"MD","07",1,1,1,0,0
2018,"MD","08",1,1,1,0,0
2018,"MA","01",0,1,0,0,0
2018,"MA","02",1,1,0,0,0
2018,"MA","03",1,1,0,0,0
2018,"MA","04",0,1,0,0,0
2018,"MA","05",1,1,0,0,0
2018,"MA","06",1,1,0,0,0
2018,"MA","07",0,1,0,0,0
2018,"MA","08",0,1,0,0,0
2018,"MA","09",1,1,0,0,0
2018,"MI","01",1,1,0,0,0
2018,"MI","02",1,1,0,0,0
2018,"MI","03",1,1,0,0,0
2018,"MI","04",1,1,0,0,0
2018,"MI","05",1,1,0,0,0
2018,"MI","06",1,1,0,0,0
2018,"MI","07",1,1,0,0,0
2018,"MI","08",1,1,1,0,0
2018,"MI","09",1,1,0,1,0
2018,"MI","10",1,1,0,1,0
2018,"MI","11",1,1,1,0,0
2018,"MI","12",1,1,0,0,0
2018,"MI","13",0,1,0,1,0
2018,"MI","14",1,1,0,0,0
2018,"MN","01",1,1,0,0,0
2018,"MN","02",1,1,0,0,0
2018,"MN","03",1,1,0,0,0
2018,"MN","04",1,1,0,0,0
2018,"MN","05",1,1,0,0,0
2018,"MN","06",1,1,0,0,0
2018,"MN","07",1,1,0,0,0
2018,"MN","08",1,1,0,0,0
2018,"MS","01",1,1,0,0,0
2018,"MS","02",0,1,0,0,1
2018,"MS","03",1,1,0,0,0
2018,"MS","04",1,1,0,0,0
2018,"MO","01",1,1,1,0,0
2018,"MO","02",1,1,1,1,0
2018,"MO","03",1,1,1,0,0
2018,"MO","04",1,1,1,0,0
2018,"MO","05",1,1,1,1,0
2018,"MO","06",1,1,1,0,0
2018,"MO","07",1,1,1,0,0
2018,"MO","08",1,1,1,0,0
2018,"MT","01",1,1,1,0,0
2018,"NE","01",1,1,0,0,0
2018,"NE","02",1,1,0,0,0
2018,"NE","03",1,1,0,0,0
2018,"NV","01",1,1,1,0,0
2018,"NV","02",1,1,0,0,0
2018,"NV","03",1,1,1,0,0
2018,"NV","04",1,1,1,0,0
2018,"NH","01",1,1,1,0,0
2018,"NH","02",1,1,1,0,0
2018,"NJ","01",1,1,1,0,0
2018,"NJ","02",1,1,1,0,0
2018,"NJ","03",1,1,0,0,0
2018,"NJ","04",1,1,1,0,0
2018,"NJ","05",1,1,1,0,0
2018,"NJ","06",1,1,0,0,0
2018,"NJ","07",1,1,0,1,0
2018,"NJ","08",1,1,1,0,0
2018,"NJ","09",1,1,1,0,0
2018,"NJ","10",1,1,1,0,0
2018,"NJ","11",1,1,1,0,0
2018,"NJ","12",1,1,0,0,0
2018,"NM","01",1,1,1,0,0
2018,"NM","02",1,1,0,0,0
2018,"NM","03",1,1,1,0,0
2018,"NY","01",1,1,0,0,0
2018,"NY","02",1,1,0,0,0
2018,"NY","03",1,1,0,0,0
2018,"NY","04",1,1,0,0,0
2018,"NY","05",0,1,0,0,0
2018,"NY","06",0,1,0,1,0
2018,"NY","07",0,1,0,0,0
2018,"NY","08",0,1,0,0,0
2018,"NY","09",1,1,0,0,0
2018,"NY","10",1,1,0,0,0
2018,"NY","11",1,1,0,1,0
2018,"NY","12",1,1,0,1,0
2018,"NY","13",1,1,0,0,0
2018,"NY","14",1,1,0,0,0
2018,"NY","15",1,1,0,0,0
2018,"NY","16",0,1,0,0,0
2018,"NY","17",0,1,0,0,0
2018,"NY","18",1,1,0,0,0
2018,"NY","19",1,1,0,1,0
2018,"NY","20",1,1,0,0,0
2018,"NY","21",1,1,0,1,0
2018,"NY","22",1,1,0,0,0
2018,"NY","23",1,1,0,0,0
2018,"NY","24",1,1,0,0,0
2018,"NY","25",1,1,0,0,0
2018,"NY","26",1,1,0,0,0
2018,"NY","27",1,1,0,0,0
2018,"NC","01",1,1,0,0,0
2018,"NC","02",1,1,1,0,0
2018,"NC","03",1,0,0,0,0
2018,"NC","04",1,1,1,0,0
2018,"NC","05",1,1,0,0,0
2018,"NC","06",1,1,0,0,0
2018,"NC","07",1,1,0,0,0
2018,"NC","08",1,1,0,0,0
2018,"NC","09",1,1,1,0,0
2018,"NC","10",1,1,0,0,0
2018,"NC","11",1,1,1,0,0
2018,"NC","12",1,1,0,0,0
2018,"NC","13",1,1,1,1,0
2018,"ND","01",1,1,0,0,1
2018,"OH","01",1,1,1,0,0
2018,"OH","02",1,1,0,1,0
2018,"OH","03",1,1,0,0,0
2018,"OH","04",1,1,0,0,0
2018,"OH","05",1,1,1,0,0
2018,"OH","06",1,1,0,0,0
2018,"OH","07",1,1,0,0,0
2018,"OH","08",1,1,0,0,0
2018,"OH","09",1,1,0,0,0
2018,"OH","10",1,1,1,0,0
2018,"OH","11",1,1,0,0,0
2018,"OH","12",1,1,0,1,0
2018,"OH","13",1,1,0,0,0
2018,"OH","14",1,1,0,0,0
2018,"OH","15",1,1,1,0,0
2018,"OH","16",1,1,0,0,0
2018,"OK","01",1,1,0,0,0
2018,"OK","02",1,1,1,0,1
2018,"OK","03",1,1,0,0,0
2018,"OK","04",1,1,0,0,1
2018,"OK","05",1,1,0,0,0
2018,"OR","01",1,1,1,0,0
2018,"OR","02",1,1,0,0,0
2018,"OR","03",1,1,1,0,0
2018,"OR","04",1,1,1,0,0
2018,"OR","05",1,1,1,0,0
2018,"PA","01",1,1,0,0,0
2018,"PA","02",1,1,0,0,0
2018,"PA","03",1,1,0,0,0
2018,"PA","04",1,1,0,0,0
2018,"PA","05",1,1,0,0,0
2018,"PA","06",1,1,0,0,0
2018,"PA","07",1,1,1,0,0
2018,"PA","08",1,1,0,0,0
2018,"PA","09",1,1,0,0,0
2018,"PA","10",1,1,0,0,0
2018,"PA","11",1,1,0,0,0
2018,"PA","12",1,1,0,0,0
2018,"PA","13",1,1,0,0,0
2018,"PA","14",1,1,0,0,0
2018,"PA","15",1,1,0,0,0
2018,"PA","16",1,1,1,0,0
2018,"PA","17",1,1,0,0,0
2018,"PA","18",0,1,0,0,0
2018,"RI","01",1,1,0,0,0
2018,"RI","02",1,1,0,0,0
2018,"SC","01",1,1,0,0,0
2018,"SC","02",1,1,0,0,0
2018,"SC","03",1,1,0,0,0
2018,"SC","04",1,1,0,0,0
2018,"SC","05",1,1,0,0,0
2018,"SC","06",1,1,0,1,0
2018,"SC","07",1,1,0,0,0
2018,"SD","01",1,1,1,0,1
2018,"TN","01",1,1,0,0,1
2018,"TN","02",1,1,0,0,1
2018,"TN","03",1,1,0,0,1
2018,"TN","04",1,1,0,0,1
2018,"TN","05",1,1,0,0,0
2018,"TN","06",1,1,0,0,1
2018,"TN","07",1,1,0,0,1
2018,"TN","08",1,1,0,0,1
2018,"TN","09",1,1,0,0,1
2018,"TX","01",1,1,1,0,0
2018,"TX","02",1,1,1,0,1
2018,"TX","03",1,1,1,0,0
2018,"TX","04",1,1,1,0,0
2018,"TX","05",1,1,0,0,0
2018,"TX","06",1,1,1,0,0
2018,"TX","07",1,1,0,0,0
2018,"TX","08",1,1,1,0,0
2018,"TX","09",0,1,1,0,1
2018,"TX","10",1,1,1,0,0
2018,"TX","11",1,1,1,0,0
2018,"TX","12",1,1,1,0,0
2018,"TX","13",1,1,1,0,0
2018,"TX","14",1,1,1,0,0
2018,"TX","15",1,1,1,0,0
2018,"TX","16",1,1,0,0,1
2018,"TX","17",1,1,1,0,0
2018,"TX","18",1,1,1,0,1
2018,"TX","19",1,1,0,0,0
2018,"TX","20",0,1,1,0,0
2018,"TX","21",1,1,1,0,0
2018,"TX","22",1,1,1,0,1
2018,"TX","23",1,1,1,0,0
2018,"TX","24",1,1,1,0,0
2018,"TX","25",1,1,1,0,0
2018,"TX","26",1,1,1,0,0
2018,"TX","27",1,1,1,0,1
2018,"TX","28",0,1,1,0,0
2018,"TX","29",1,1,1,0,0
2018,"TX","30",0,1,1,0,0
2018,"TX","31",1,1,1,0,0
2018,"TX","32",1,1,1,0,0
2018,"TX","33",1,1,1,0,0
2018,"TX","34",1,1,0,0,0
2018,"TX","35",1,1,1,0,0
2018,"TX","36",1,1,0,0,0
2018,"UT","01",1,1,0,1,0
2018,"UT","02",1,1,1,0,0
2018,"UT","03",1,1,0,0,0
2018,"UT","04",1,1,0,0,0
2018,"VT","01",1,1,0,0,1
2018,"VA","01",1,1,0,0,0
2018,"VA","02",1,1,0,0,0
2018,"VA","03",0,1,0,0,0
2018,"VA","04",1,1,1,0,0
2018,"VA","05",1,1,0,0,0
2018,"VA","06",1,1,0,0,0
2018,"VA","07",1,1,1,0,0
2018,"VA","08",1,1,0,0,0
2018,"VA","09",1,1,0,0,0
2018,"VA","10",1,1,0,0,0
2018,"VA","11",1,1,1,0,0
2018,"WA","01",1,1,0,0,0
2018,"WA","02",0,1,1,0,0
2018,"WA","03",1,1,0,0,0
2018,"WA","04",1,1,0,0,0
2018,"WA","05",1,1,0,0,0
2018,"WA","06",1,1,0,0,0
2018,"WA","07",1,1,0,0,0
2018,"WA","08",1,1,0,0,0
2018,"WA","09",0,1,0,0,0
2018,"WA","10",1,1,0,0,0
2018,"WV","01",1,1,0,0,0
2018,"WV","02",1,1,0,0,0
2018,"WV","03",1,1,0,0,0
2018,"WI","01",1,1,0,0,1
2018,"WI","02",0,1,0,0,0
2018,"WI","03",1,1,0,0,0
2018,"WI","04",1,1,0,0,1
2018,"WI","05",1,1,0,0,0
2018,"WI","06",1,1,0,0,0
2018,"WI","07",1,1,0,0,1
2018,"WI","08",1,1,0,0,0
2018,"WY","01",1,1,1,0,0
2020,"AK","01",1,1,0,0,0
2020,"AL","01",1,1,0,0,0
2020,"AL","02",1,1,0,0,0
2020,"AL","03",1,1,0,0,0
2020,"AL","04",1,1,0,0,0
2020,"AL","05",1,0,0,0,0
2020,"AL","06",1,0,0,0,0
2020,"AL","07",0,1,0,0,0
2020,"AR","01",1,0,0,0,0
2020,"AR","02",1,1,0,0,0
2020,"AR","03",1,1,1,0,0
2020,"AR","04",1,1,1,0,0
2020,"AZ","01",1,1,0,0,0
2020,"AZ","02",1,1,0,0,0
2020,"AZ","03",1,1,0,0,0
2020,"AZ","04",1,1,0,0,0
2020,"AZ","05",1,1,0,0,0
2020,"AZ","06",1,1,0,0,0
2020,"AZ","07",1,1,0,0,0
2020,"AZ","08",1,1,0,0,0
2020,"AZ","09",1,1,0,0,0
2020,"CA","01",1,1,0,0,0
2020,"CA","02",1,1,0,0,0
2020,"CA","03",1,1,0,0,0
2020,"CA","04",1,1,0,0,0
2020,"CA","05",1,1,0,0,0
2020,"CA","06",1,1,0,0,0
2020,"CA","07",1,1,0,0,0
2020,"CA","08",1,1,0,0,0
2020,"CA","09",1,1,0,0,0
2020,"CA","10",1,1,0,0,0
2020,"CA","11",1,1,0,0,0
2020,"CA","12",0,1,0,0,0
2020,"CA","13",1,1,0,0,0
2020,"CA","14",1,1,0,0,0
2020,"CA","15",1,1,0,0,0
2020,"CA","16",1,1,0,0,0
2020,"CA","17",1,1,0,0,0
2020,"CA","18",0,1,0,0,0
2020,"CA","19",1,1,0,0,0
2020,"CA","20",1,1,0,0,0
2020,"CA","21",1,1,0,0,0
2020,"CA","22",1,1,0,0,0
2020,"CA","23",1,1,0,0,0
2020,"CA","24",1,1,0,0,0
2020,"CA","25",1,1,0,0,0
2020,"CA","26",1,1,0,0,0
2020,"CA","27",1,1,0,0,0
2020,"CA","28",1,1,0,0,0
2020,"CA","29",0,1,0,0,0
2020,"CA","30",1,1,0,0,0
2020,"CA","31",1,1,0,0,0
2020,"CA","32",1,1,0,0,0
2020,"CA","33",1,1,0,0,0
2020,"CA","34",0,1,0,0,0
2020,"CA","35",1,1,0,0,0
2020,"CA","36",1,1,0,0,0
2020,"CA","37",1,1,0,0,0
2020,"CA","38",0,1,0,0,0
2020,"CA","39",1,1,0,0,0
2020,"CA","40",1,1,0,0,0
2020,"CA","41",1,1,0,0,0
2020,"CA","42",1,1,0,0,0
2020,"CA","43",1,1,0,0,0
2020,"CA","44",0,1,0,0,0
2020,"CA","45",1,1,0,0,0
2020,"CA","46",1,1,0,0,0
2020,"CA","47",1,1,0,0,0
2020,"CA","48",1,1,0,0,0
2020,"CA","49",1,1,0,0,0
2020,"CA","50",1,1,0,0,0
2020,"CA","51",1,1,0,0,0
2020,"CA","52",1,1,0,0,0
2020,"CA","53",0,1,0,0,0
2020,"CO","01",1,1,1,0,0
2020,"CO","02",1,1,1,0,0
2020,"CO","03",1,1,1,0,0
2020,"CO","04",1,1,1,0,0
2020,"CO","05",1,1,1,0,0
2020,"CO","06",1,1,1,0,0
2020,"CO","07",1,1,1,0,0
2020,"CT","01",1,1,0,1,0
2020,"CT","02",1,1,1,1,0
2020,"CT","03",1,1,0,1,1
2020,"CT","04",1,1,0,0,1
2020,"CT","05",1,1,0,0,1
2020,"DE","01",1,1,1,0,0
2020,"FL","01",1,1,0,0,0
2020,"FL","02",1,0,0,0,0
2020,"FL","03",1,1,0,0,0
2020,"FL","04",1,1,0,0,0
2020,"FL","05",1,1,0,0,0
2020,"FL","06",1,1,0,0,0
2020,"FL","07",1,1,0,0,0
2020,"FL","08",1,1,0,0,0
2020,"FL","09",1,1,0,0,0
2020,"FL","10",1,1,0,0,0
