Year,District,LEAN_1,LEAN_2,PERF_1,PERF_2
2018,MI-05,-2.04,-18.63,-4.27,-22.63
2018,MI-06,10.67,5.41,8.44,1.41
2018,MI-07,19.29,7.13,17.06,3.13
2018,MI-08,9.02,7.13,6.79,3.13
2018,MI-09,-5.49,-11.44,-7.72,-15.44
2018,MI-10,34.40,15.72,32.17,11.72
2018,MI-11,6.61,9.44,4.38,5.44
2018,MI-12,-24.11,-29.74,-26.34,-33.74
2018,MI-13,-58.45,-67.26,-60.68,-71.26
2018,MI-14,-58.70,-58.65,-60.93,-62.65
2018,MN-01,17.14,2.57,14.91,-1.43
2018,MN-02,3.42,3.90,1.19,-0.10
2018,MN-03,-7.24,3.19,-9.47,-0.81
2018,MN-04,-28.74,-23.55,-30.97,-27.55
2018,MN-05,-53.01,-46.77,-55.24,-50.77
2018,MN-06,27.90,19.31,25.67,15.31
2018,MN-07,32.98,14.00,30.75,10.00
2018,MN-08,17.84,-1.62,15.61,-5.62
2018,MO-01,-55.95,-57.74,-58.18,-61.74
2018,MO-02,12.51,19.94,10.28,15.94
2018,MO-03,41.24,30.40,39.01,26.40
2018,MO-04,38.18,29.41,35.95,25.41
2018,MO-05,-11.25,-15.84,-13.48,-19.84
2018,MO-06,33.68,26.57,31.45,22.57
2018,MO-07,47.91,42.10,45.68,38.10
2018,MO-08,56.62,38.63,54.39,34.63
2018,MS-01,35.19,29.18,32.96,25.18
2018,MS-02,-26.19,-29.60,-28.42,-33.60
2018,MS-03,26.75,25.09,24.52,21.09
2018,MS-04,43.37,40.84,41.14,36.84
2018,MT-01,22.76,18.11,20.53,14.11
2018,NC-01,-8.93,-10.77,-11.16,-14.77
2018,NC-02,-22.21,-11.50,-24.44,-15.50
2018,NC-03,26.72,22.26,24.49,18.26
2018,NC-04,-31.01,-23.81,-33.24,-27.81
2018,NC-05,39.09,31.86,36.86,27.86
2018,NC-06,-19.25,-13.86,-21.48,-17.86
2018,NC-07,22.17,19.44,19.94,15.44
2018,NC-08,11.34,8.54,9.11,4.54
2018,NC-09,12.72,14.80,10.49,10.80
2018,NC-10,40.53,35.11,38.30,31.11
2018,NC-11,19.49,15.85,17.26,11.85
2018,NC-12,-35.62,-30.21,-37.85,-34.21
2018,NC-13,38.62,34.71,36.39,30.71
2018,ND-01,38.64,24.29,36.41,20.29
2018,NE-01,23.45,20.99,21.22,16.99
2018,NE-02,4.47,11.21,2.24,7.21
2018,NE-03,57.10,47.27,54.87,43.27
2018,NH-01,3.82,2.38,1.59,-1.62
2018,NH-02,-0.17,-5.83,-2.40,-9.83
2018,NJ-01,-22.23,-27.65,-24.46,-31.65
2018,NJ-02,6.85,-4.19,4.62,-8.19
2018,NJ-03,8.42,-0.65,6.19,-4.65
2018,NJ-04,17.00,13.61,14.77,9.61
2018,NJ-05,3.35,7.04,1.12,3.04
2018,NJ-06,-13.37,-20.29,-15.60,-24.29
2018,NJ-07,1.12,10.28,-1.11,6.28
2018,NJ-08,-51.96,-54.02,-54.19,-58.02
2018,NJ-09,-28.94,-33.90,-31.17,-37.90
2018,NJ-10,-70.18,-72.86,-72.41,-76.86
2018,NJ-11,3.11,9.86,0.88,5.86
2018,NJ-12,-31.01,-30.48,-33.24,-34.48
2018,NM-01,-14.30,-12.54,-16.53,-16.54
2018,NM-02,12.42,11.04,10.19,7.04
2018,NM-03,-12.93,-15.54,-15.16,-19.54
2018,NV-01,-26.77,-29.88,-29.00,-33.88
2018,NV-02,14.59,12.29,12.36,8.29
2018,NV-03,3.23,3.19,1.00,-0.81
2018,NV-04,-2.72,-6.91,-4.95,-10.91
2018,NY-01,14.51,3.49,12.28,-0.51
2018,NY-02,11.24,-0.45,9.01,-4.45
2018,NY-03,-3.96,1.37,-6.19,-2.63
2018,NY-04,-7.39,-9.62,-9.62,-13.62
2018,NY-05,-70.80,-77.75,-73.03,-81.75
2018,NY-06,-30.80,-33.25,-33.03,-37.25
2018,NY-07,-74.29,-75.13,-76.52,-79.13
2018,NY-08,-68.90,-75.68,-71.13,-79.68
2018,NY-09,-66.81,-68.15,-69.04,-72.15
2018,NY-10,-57.30,-45.29,-59.53,-49.29
2018,NY-11,12.06,-0.35,9.83,-4.35
2018,NY-12,-67.57,-52.30,-69.80,-56.30
2018,NY-13,-84.62,-86.73,-86.85,-90.73
2018,NY-14,-55.67,-59.03,-57.90,-63.03
2018,NY-15,-86.64,-89.98,-88.87,-93.98
2018,NY-16,-50.42,-44.59,-52.65,-48.59
2018,NY-17,-17.92,-11.47,-20.15,-15.47
2018,NY-18,4.14,-0.37,1.91,-4.37
2018,NY-19,9.03,-2.33,6.80,-6.33
2018,NY-20,-11.25,-16.82,-13.48,-20.82
2018,NY-21,16.09,-2.21,13.86,-6.21
2018,NY-22,17.72,4.41,15.49,0.41
2018,NY-23,17.10,5.22,14.87,1.22
2018,NY-24,-1.42,-12.21,-3.65,-16.21
2018,NY-25,-14.15,-15.76,-16.38,-19.76
2018,NY-26,-17.40,-26.14,-19.63,-30.14
2018,NY-27,26.68,16.63,24.45,12.63
2018,OH-01,8.88,10.18,6.65,6.18
2018,OH-02,18.32,15.18,16.09,11.18
2018,OH-03,-36.17,-37.38,-38.40,-41.38
2018,OH-04,35.83,18.29,33.60,14.29
2018,OH-05,27.33,14.00,25.10,10.00
2018,OH-06,44.82,16.77,42.59,12.77
2018,OH-07,31.89,13.70,29.66,9.70
2018,OH-08,36.74,29.94,34.51,25.94
2018,OH-09,-19.96,-33.26,-22.19,-37.26
2018,OH-10,9.51,5.93,7.28,1.93
2018,OH-11,-61.26,-62.73,-63.49,-66.73
2018,OH-12,13.50,14.68,11.27,10.68
2018,OH-13,-4.26,-23.98,-6.49,-27.98
2018,OH-14,13.68,7.35,11.45,3.35
2018,OH-15,17.71,9.70,15.48,5.70
2018,OH-16,18.89,12.32,16.66,8.32
2018,OK-01,30.99,35.60,28.76,31.60
2018,OK-02,52.30,39.60,50.07,35.60
2018,OK-03,55.02,51.80,52.79,47.80
2018,OK-04,39.63,38.20,37.40,34.20
2018,OK-05,15.63,22.40,13.40,18.40
2018,OR-01,-20.57,-13.78,-22.80,-17.78
2018,OR-02,22.32,20.75,20.09,16.75
2018,OR-03,-46.04,-44.91,-48.27,-48.91
2018,OR-04,2.09,-2.93,-0.14,-6.93
2018,OR-05,-2.02,0.52,-4.25,-3.48
2018,PA-01,0.25,2.38,-1.98,-1.62
2018,PA-02,-45.82,-52.05,-48.05,-56.05
2018,PA-03,-81.66,-80.69,-83.89,-84.69
2018,PA-04,-17.13,-9.45,-19.36,-13.45
2018,PA-05,-25.99,-23.95,-28.22,-27.95
2018,PA-06,-7.06,0.76,-9.29,-3.24
2018,PA-07,1.15,-3.09,-1.08,-7.09
2018,PA-08,11.77,-8.06,9.54,-12.06
2018,PA-09,36.26,20.26,34.03,16.26
2018,PA-10,11.17,10.69,8.94,6.69
2018,PA-11,28.12,26.84,25.89,22.84
2018,PA-12,38.67,29.13,36.44,25.13
2018,PA-13,47.94,38.95,45.71,34.95
2018,PA-14,31.25,21.90,29.02,17.90
2018,PA-15,45.50,31.37,43.27,27.37
2018,PA-16,22.22,8.87,19.99,4.87
2018,PA-17,4.78,8.55,2.55,4.55
2018,PA-18,-25.35,-24.67,-27.58,-28.67
2018,RI-01,-23.30,-30.55,-25.53,-34.55
2018,RI-02,-4.82,-17.92,-7.05,-21.92
2018,SC-01,15.26,22.38,13.03,18.38
2018,SC-02,19.95,24.00,17.72,20.00
2018,SC-03,40.22,35.10,37.99,31.10
2018,SC-04,27.96,30.42,25.73,26.42
2018,SC-05,20.71,15.65,18.48,11.65
2018,SC-06,-34.27,-39.23,-36.50,-43.23
2018,SC-07,21.14,14.21,18.91,10.21
2018,SD-01,32.02,22.40,29.79,18.40
2018,TN-01,59.26,51.76,57.03,47.76
2018,TN-02,37.63,41.07,35.40,37.07
2018,TN-03,37.47,32.66,35.24,28.66
2018,TN-04,43.37,36.72,41.14,32.72
2018,TN-05,-16.13,-9.62,-18.36,-13.62
2018,TN-06,51.20,44.16,48.97,40.16
2018,TN-07,41.52,37.27,39.29,33.27
2018,TN-08,37.85,37.54,35.62,33.54
2018,TN-09,-55.53,-53.91,-57.76,-57.91
2018,TX-01,49.17,48.50,46.94,44.50
2018,TX-02,11.54,31.72,9.31,27.72
2018,TX-03,16.41,34.56,14.18,30.56
2018,TX-04,55.87,53.80,53.64,49.80
2018,TX-05,30.62,34.43,28.39,30.43
2018,TX-06,14.48,21.33,12.25,17.33
2018,TX-07,0.86,25.62,-1.37,21.62
2018,TX-08,51.05,60.03,48.82,56.03
2018,TX-09,-59.07,-53.42,-61.30,-57.42
2018,TX-10,11.41,24.74,9.18,20.74
2018,TX-11,60.96,64.32,58.73,60.32
2018,TX-12,32.43,39.63,30.20,35.63
2018,TX-13,65.28,66.51,63.05,62.51
2018,TX-14,21.96,24.04,19.73,20.04
2018,TX-15,-14.46,-12.08,-16.69,-16.08
2018,TX-16,-38.48,-26.09,-40.71,-30.09
2018,TX-17,19.70,27.14,17.47,23.14
2018,TX-18,-54.26,-49.89,-56.49,-53.89
2018,TX-19,51.29,53.29,49.06,49.29
2018,TX-20,-24.49,-15.47,-26.72,-19.47
2018,TX-21,12.20,26.42,9.97,22.42
2018,TX-22,10.11,29.71,7.88,25.71
2018,TX-23,-1.17,6.63,-3.40,2.63
2018,TX-24,8.48,26.76,6.25,22.76
2018,TX-25,17.08,26.62,14.85,22.62
2018,TX-26,28.73,41.54,26.50,37.54
2018,TX-27,25.78,26.59,23.55,22.59
2018,TX-28,-17.66,-17.82,-19.89,-21.82
2018,TX-29,-43.43,-29.27,-45.66,-33.27
2018,TX-30,-58.58,-56.48,-60.81,-60.48
2018,TX-31,14.97,25.76,12.74,21.76
2018,TX-32,0.36,19.74,-1.87,15.74
2018,TX-33,-46.92,-41.31,-49.15,-45.31
2018,TX-34,-19.30,-18.70,-21.53,-22.70
2018,TX-35,-31.37,-25.10,-33.60,-29.10
2018,TX-36,48.98,52.03,46.75,48.03
2018,UT-01,29.60,62.28,27.37,58.28
2018,UT-02,16.27,43.92,14.04,39.92
2018,UT-03,26.14,64.12,23.91,60.12
2018,UT-04,8.95,41.99,6.72,37.99
2018,VA-01,14.64,16.06,12.41,12.06
2018,VA-02,5.63,6.33,3.40,2.33
2018,VA-03,-29.52,-32.70,-31.75,-36.70
2018,VA-04,-19.28,-18.06,-21.51,-22.06
2018,VA-05,13.32,10.71,11.09,6.71
2018,VA-06,27.04,23.63,24.81,19.63
2018,VA-07,8.73,14.64,6.50,10.64
2018,VA-08,-50.39,-33.25,-52.62,-37.25
2018,VA-09,43.70,32.78,41.47,28.78
2018,VA-10,-7.70,5.11,-9.93,1.11
2018,VA-11,-37.19,-22.52,-39.42,-26.52
2018,VT-01,-24.18,-32.46,-26.41,-36.46
2018,WA-01,-14.05,-7.09,-16.28,-11.09
2018,WA-02,-19.87,-17.81,-22.10,-21.81
2018,WA-03,9.64,5.74,7.41,1.74
2018,WA-04,25.09,26.34,22.86,22.34
2018,WA-05,15.26,14.08,13.03,10.08
2018,WA-06,-10.12,-11.31,-12.35,-15.31
2018,WA-07,-67.72,-58.80,-69.95,-62.80
2018,WA-08,-0.82,2.36,-3.05,-1.64
2018,WA-09,-44.90,-35.53,-47.13,-39.53
2018,WA-10,-9.12,-11.61,-11.35,-15.61
2018,WI-01,12.61,8.24,10.38,4.24
2018,WI-02,-34.57,-34.26,-36.80,-38.26
2018,WI-03,6.73,-7.16,4.50,-11.16
2018,WI-04,-49.92,-47.97,-52.15,-51.97
2018,WI-05,22.38,27.84,20.15,23.84
2018,WI-06,19.07,11.38,16.84,7.38
2018,WI-07,22.67,7.14,20.44,3.14
2018,WI-08,19.80,7.74,17.57,3.74
2018,WV-01,43.87,31.33,41.64,27.33
2018,WV-02,38.67,26.45,36.44,22.45
2018,WV-03,51.50,36.92,49.27,32.92
2018,WY-01,49.81,46.39,47.58,42.39
2016,AK-01,18.61,29.39,14.61,22.09
2016,AL-01,28.61,29.84,24.61,22.54
2016,AL-02,30.69,36.95,26.69,29.65
2016,AL-03,29.73,33.51,25.73,26.21
2016,AL-04,55.42,55.68,51.42,48.38
2016,AL-05,33.35,33.89,29.35,26.59
2016,AL-06,54.10,56.85,50.10,49.55
2016,AL-07,-41.53,-36.27,-45.53,-43.57
2016,AR-01,29.39,26.64,25.39,19.34
2016,AR-02,16.09,16.98,12.09,9.68
2016,AR-03,38.91,37.83,34.91,30.53
2016,AR-04,30.51,30.42,26.51,23.12
2016,AZ-01,6.54,10.54,2.54,3.24
2016,AZ-02,5.53,8.21,1.53,0.91
2016,AZ-03,-20.92,-10.39,-24.92,-17.69
2016,AZ-04,40.86,37.52,36.86,30.22
2016,AZ-05,33.67,33.89,29.67,26.59
2016,AZ-06,25.06,23.98,21.06,16.68
2016,AZ-07,-42.03,-23.67,-46.03,-30.97
2016,AZ-08,29.15,29.72,25.15,22.42
2016,AZ-09,-0.61,3.35,-4.61,-3.95
2016,CA-01,20.82,18.88,16.82,11.58
2016,CA-02,-39.75,-40.62,-43.75,-47.92
2016,CA-03,-7.50,-6.10,-11.50,-13.40
2016,CA-04,22.89,18.64,18.89,11.34
2016,CA-05,-39.42,-38.53,-43.42,-45.83
2016,CA-06,-37.89,-32.91,-41.89,-40.21
2016,CA-07,-0.10,2.15,-4.10,-5.15
2016,CA-08,18.29,20.70,14.29,13.40
2016,CA-09,-14.08,-8.16,-18.08,-15.46
2016,CA-10,0.31,4.21,-3.69,-3.09
2016,CA-11,-34.52,-34.97,-38.52,-42.27
2016,CA-12,-70.12,-65.90,-74.12,-73.20
2016,CA-13,-77.35,-72.08,-81.35,-79.38
2016,CA-14,-47.74,-43.22,-51.74,-50.52
2016,CA-15,-35.06,-30.84,-39.06,-38.14
2016,CA-16,-15.59,-10.23,-19.59,-17.53
2016,CA-17,-43.64,-34.97,-47.64,-42.27
2016,CA-18,-36.47,-37.03,-40.47,-44.33
2016,CA-19,-41.75,-32.91,-45.75,-40.21
2016,CA-20,-42.04,-39.09,-46.04,-46.39
2016,CA-21,-7.31,1.18,-11.31,-6.12
2016,CA-22,19.27,20.70,15.27,13.40
2016,CA-23,30.02,33.07,26.02,25.77
2016,CA-24,-7.32,-8.16,-11.32,-15.46
2016,CA-25,5.95,6.27,1.95,-1.03
2016,CA-26,-6.54,-8.16,-10.54,-15.46
2016,CA-27,-24.28,-19.78,-28.28,-27.08
2016,CA-28,-41.25,-38.53,-45.25,-45.83
2016,CA-29,-53.95,-45.28,-57.95,-52.58
2016,CA-30,-30.09,-28.78,-34.09,-36.08
2016,CA-31,-12.97,-8.16,-16.97,-15.46
2016,CA-32,-29.47,-20.54,-33.47,-27.84
2016,CA-33,-20.44,-24.66,-24.44,-31.96
2016,CA-34,-66.96,-53.12,-70.96,-60.42
2016,CA-35,-33.55,-26.03,-37.55,-33.33
2016,CA-36,0.74,4.21,-3.26,-3.09
2016,CA-37,-69.98,-65.90,-73.98,-73.20
2016,CA-38,-28.58,-19.78,-32.58,-27.08
2016,CA-39,7.78,9.38,3.78,2.08
2016,CA-40,-62.33,-53.12,-66.33,-60.42
2016,CA-41,-21.77,-14.35,-25.77,-21.65
2016,CA-42,19.42,18.64,15.42,11.34
2016,CA-43,-55.18,-47.34,-59.18,-54.64
2016,CA-44,-68.33,-59.71,-72.33,-67.01
2016,CA-45,16.07,12.45,12.07,5.15
2016,CA-46,-21.82,-12.29,-25.82,-19.59
2016,CA-47,-19.08,-12.29,-23.08,-19.59
2016,CA-48,15.98,12.45,11.98,5.15
2016,CA-49,10.83,6.27,6.83,-1.03
2016,CA-50,27.27,26.89,23.27,19.59
2016,CA-51,-37.20,-26.72,-41.20,-34.02
2016,CA-52,-2.54,-4.94,-6.54,-12.24
2016,CA-53,-21.56,-18.47,-25.56,-25.77
2016,CO-01,-37.10,-36.66,-41.10,-43.96
2016,CO-02,-14.89,-17.09,-18.89,-24.39
2016,CO-03,10.15,8.83,6.15,1.53
2016,CO-04,23.75,22.05,19.75,14.75
2016,CO-05,25.36,26.69,21.36,19.39
2016,CO-06,-1.20,-1.53,-5.20,-8.83
2016,CO-07,-11.20,-9.72,-15.20,-17.02
2016,CT-01,-24.01,-26.03,-28.01,-33.33
2016,CT-02,-9.50,-11.56,-13.50,-18.86
2016,CT-03,-22.59,-19.42,-26.59,-26.72
2016,CT-04,-7.20,-12.74,-11.20,-20.04
2016,CT-05,-4.30,-6.87,-8.30,-14.17
2016,DE-01,-14.86,-18.00,-18.86,-25.30
2016,FL-01,42.95,42.52,38.95,35.22
2016,FL-02,35.03,35.90,31.03,28.60
2016,FL-03,18.92,17.83,14.92,10.53
2016,FL-04,37.67,37.00,33.67,29.70
2016,FL-05,-24.48,-20.25,-28.48,-27.55
2016,FL-06,9.67,5.88,5.67,-1.42
2016,FL-07,4.00,4.17,0.00,-3.13
2016,FL-08,18.69,18.55,14.69,11.25
2016,FL-09,-8.32,-2.89,-12.32,-10.19
2016,FL-10,-18.50,-15.24,-22.50,-22.54
2016,FL-11,23.60,20.98,19.60,13.68
2016,FL-12,11.61,11.15,7.61,3.85
2016,FL-13,-6.86,-5.39,-10.86,-12.69
2016,FL-14,-12.60,-10.07,-16.60,-17.37
2016,FL-15,9.67,12.77,5.67,5.47
2016,FL-16,12.70,10.84,8.70,3.54
2016,FL-17,20.48,18.25,16.48,10.95
2016,FL-18,7.73,3.97,3.73,-3.33
2016,FL-19,25.98,21.93,21.98,14.63
2016,FL-20,-61.66,-55.31,-65.66,-62.61
2016,FL-21,-17.65,-20.39,-21.65,-27.69
2016,FL-22,-9.39,-10.12,-13.39,-17.42
2016,FL-23,-19.54,-17.57,-23.54,-24.87
2016,FL-24,-68.09,-61.37,-72.09,-68.67
2016,FL-25,13.66,25.61,9.66,18.31
2016,FL-26,-7.58,3.68,-11.58,-3.62
2016,FL-27,-2.75,6.50,-6.75,-0.80
2016,GA-01,17.04,17.96,13.04,10.66
2016,GA-02,-13.91,-9.08,-17.91,-16.38
2016,GA-03,37.27,38.82,33.27,31.52
2016,GA-04,-44.39,-39.84,-48.39,-47.14
2016,GA-05,-64.05,-62.52,-68.05,-69.82
2016,GA-06,27.70,26.37,23.70,19.07
2016,GA-07,26.23,28.47,22.23,21.17
2016,GA-08,28.32,31.24,24.32,23.94
2016,GA-09,62.42,58.21,58.42,50.91
2016,GA-10,30.52,29.07,26.52,21.77
2016,GA-11,39.98,37.20,35.98,29.90
2016,GA-12,15.92,19.06,11.92,11.76
2016,GA-13,-35.52,-27.71,-39.52,-35.01
2016,GA-14,52.63,51.02,48.63,43.72
2016,HI-01,-37.24,-35.30,-41.24,-42.60
2016,HI-02,-41.57,-42.04,-45.57,-49.34
2016,IA-01,-9.88,-11.00,-13.88,-18.30
2016,IA-02,-9.30,-8.40,-13.30,-15.70
2016,IA-03,-0.26,1.12,-4.26,-6.18
2016,IA-04,12.21,9.02,8.21,1.72
2016,ID-01,37.68,35.37,33.68,28.07
2016,ID-02,35.89,31.28,31.89,23.98
2016,IL-01,-55.27,-55.44,-59.27,-62.74
2016,IL-02,-58.70,-56.04,-62.70,-63.34
2016,IL-03,-9.50,-10.84,-13.50,-18.14
2016,IL-04,-61.10,-55.82,-65.10,-63.12
2016,IL-05,-30.97,-34.34,-34.97,-41.64
2016,IL-06,12.33,3.24,8.33,-4.06
2016,IL-07,-72.16,-72.76,-76.16,-80.06
2016,IL-08,-12.79,-17.45,-16.79,-24.75
2016,IL-09,-28.25,-31.43,-32.25,-38.73
2016,IL-10,-12.63,-20.10,-16.63,-27.40
2016,IL-11,-13.48,-16.79,-17.48,-24.09
2016,IL-12,2.47,-3.99,-1.53,-11.29
2016,IL-13,4.31,-3.90,0.31,-11.20
2016,IL-14,14.16,4.56,10.16,-2.74
2016,IL-15,34.41,20.13,30.41,12.83
2016,IL-16,11.85,5.47,7.85,-1.83
2016,IL-17,-13.31,-14.53,-17.31,-21.83
2016,IL-18,27.75,17.76,23.75,10.46
2016,IN-01,-20.14,-20.45,-24.14,-27.75
2016,IN-02,18.26,7.00,14.26,-0.30
2016,IN-03,31.29,20.43,27.29,13.13
2016,IN-04,28.54,17.02,24.54,9.72
2016,IN-05,21.11,13.35,17.11,6.05
2016,IN-06,27.64,18.86,23.64,11.56
2016,IN-07,-23.98,-26.50,-27.98,-33.80
2016,IN-08,23.18,9.83,19.18,2.53
2016,IN-09,20.85,13.87,16.85,6.57
2016,KS-01,47.50,44.16,43.50,36.86
2016,KS-02,17.93,14.95,13.93,7.65
2016,KS-03,13.68,8.41,9.68,1.11
2016,KS-04,30.10,26.77,26.10,19.47
2016,KY-01,38.82,32.38,34.82,25.08
2016,KY-02,32.66,31.92,28.66,24.62
2016,KY-03,-9.10,-6.24,-13.10,-13.54
2016,KY-04,33.12,32.17,29.12,24.87
2016,KY-05,56.75,42.94,52.75,35.64
2016,KY-06,17.88,16.34,13.88,9.04
2016,LA-01,48.99,55.67,44.99,48.37
2016,LA-02,-49.75,-41.28,-53.75,-48.58
2016,LA-03,38.35,37.92,34.35,30.62
2016,LA-04,23.55,26.53,19.55,19.23
2016,LA-05,27.61,32.93,23.61,25.63
2016,LA-06,38.76,44.50,34.76,37.20
2016,MA-01,-26.21,-23.78,-30.21,-31.08
2016,MA-02,-15.92,-16.09,-19.92,-23.39
2016,MA-03,-11.77,-12.46,-15.77,-19.76
2016,MA-04,-12.06,-15.59,-16.06,-22.89
2016,MA-05,-28.66,-27.39,-32.66,-34.69
2016,MA-06,-6.95,-8.47,-10.95,-15.77
2016,MA-07,-64.20,-58.83,-68.20,-66.13
2016,MA-08,-13.24,-10.38,-17.24,-17.68
2016,MA-09,-8.58,-10.18,-12.58,-17.48
2016,MD-01,27.14,28.93,23.14,21.63
2016,MD-02,-24.64,-16.25,-28.64,-23.55
2016,MD-03,-20.13,-15.23,-24.13,-22.53
2016,MD-04,-53.94,-48.70,-57.94,-56.00
2016,MD-05,-30.21,-24.61,-34.21,-31.91
2016,MD-06,-8.65,-7.25,-12.65,-14.55
2016,MD-07,-50.72,-47.26,-54.72,-54.56
2016,MD-08,-22.53,-20.34,-26.53,-27.64
2016,ME-01,-17.88,-16.33,-21.88,-23.63
2016,ME-02,-4.74,-4.13,-8.74,-11.43
2016,MI-01,12.39,5.97,8.39,-1.33
2016,MI-02,17.02,9.64,13.02,2.34
2016,MI-03,11.38,6.18,7.38,-1.12
2016,MI-04,12.08,6.28,8.08,-1.02
2016,MI-05,-18.63,-20.88,-22.63,-28.18
2016,MI-06,5.41,-0.74,1.41,-8.04
2016,MI-07,7.13,3.84,3.13,-3.46
2016,MI-08,7.13,1.61,3.13,-5.69
2016,MI-09,-11.44,-11.03,-15.44,-18.33
2016,MI-10,15.72,9.34,11.72,2.04
2016,MI-11,9.44,5.37,5.44,-1.93
2016,MI-12,-29.74,-28.81,-33.74,-36.11
2016,MI-13,-67.26,-64.01,-71.26,-71.31
2016,MI-14,-58.65,-58.26,-62.65,-65.56
2016,MN-01,2.57,3.09,-1.43,-4.21
2016,MN-02,3.90,4.34,-0.10,-2.96
2016,MN-03,3.19,3.64,-0.81,-3.66
2016,MN-04,-23.55,-20.32,-27.55,-27.62
2016,MN-05,-46.77,-42.65,-50.77,-49.95
2016,MN-06,19.31,19.05,15.31,11.75
2016,MN-07,14.00,10.68,10.00,3.38
2016,MN-08,-1.62,-1.51,-5.62,-8.81
2016,MO-01,-57.74,-55.09,-61.74,-62.39
2016,MO-02,19.94,13.56,15.94,6.26
2016,MO-03,30.40,20.48,26.40,13.18
2016,MO-04,29.41,22.14,25.41,14.84
2016,MO-05,-15.84,-18.21,-19.84,-25.51
2016,MO-06,26.57,19.70,22.57,12.40
2016,MO-07,42.10,35.55,38.10,28.25
2016,MO-08,38.63,29.38,34.63,22.08
2016,MS-01,29.18,33.36,25.18,26.06
2016,MS-02,-29.60,-21.88,-33.60,-29.18
2016,MS-03,25.09,29.88,21.09,22.58
2016,MS-04,40.84,44.47,36.84,37.17
2016,MT-01,18.11,9.57,14.11,2.27
2016,NC-01,-33.16,-27.98,-37.16,-35.28
2016,NC-02,17.13,16.89,13.13,9.59
2016,NC-03,22.06,21.82,18.06,14.52
2016,NC-04,-26.70,-25.63,-30.70,-32.93
2016,NC-05,18.37,17.02,14.37,9.72
2016,NC-06,16.82,15.99,12.82,8.69
2016,NC-07,16.82,17.38,12.82,10.08
2016,NC-08,14.39,15.97,10.39,8.67
2016,NC-09,15.69,16.17,11.69,8.87
2016,NC-10,22.30,23.26,18.30,15.96
2016,NC-11,24.77,23.12,20.77,15.82
2016,NC-12,-32.83,-29.66,-36.83,-36.96
2016,NC-13,10.87,10.63,6.87,3.33
2016,ND-01,24.29,16.19,20.29,8.89
2016,NE-01,20.90,17.55,16.90,10.25
2016,NE-02,11.30,6.09,7.30,-1.21
2016,NE-03,47.27,43.96,43.27,36.66
2016,NH-01,2.38,0.85,-1.62,-6.45
2016,NH-02,-5.83,-5.72,-9.83,-13.02
2016,NJ-01,-27.65,-23.54,-31.65,-30.84
2016,NJ-02,-4.19,-0.50,-8.19,-7.80
2016,NJ-03,-0.65,3.86,-4.65,-3.44
2016,NJ-04,13.61,15.69,9.61,8.39
2016,NJ-05,7.13,9.32,3.13,2.02
2016,NJ-06,-20.29,-10.80,-24.29,-18.10
2016,NJ-07,10.28,11.75,6.28,4.45
2016,NJ-08,-54.18,-40.28,-58.18,-47.58
2016,NJ-09,-33.84,-21.73,-37.84,-29.03
2016,NJ-10,-72.86,-63.35,-76.86,-70.65
2016,NJ-11,9.86,12.45,5.86,5.15
2016,NJ-12,-30.48,-25.43,-34.48,-32.73
2016,NM-01,-12.54,-13.67,-16.54,-20.97
2016,NM-02,11.04,9.13,7.04,1.83
2016,NM-03,-15.54,-16.71,-19.54,-24.01
2016,NV-01,-29.88,-25.01,-33.88,-32.31
2016,NV-02,12.29,6.07,8.29,-1.23
2016,NV-03,3.19,-1.77,-0.81,-9.07
2016,NV-04,-6.91,-8.04,-10.91,-15.34
2016,NY-01,3.49,4.27,-0.51,-3.03
2016,NY-02,-0.45,4.27,-4.45,-3.03
2016,NY-03,1.37,-0.70,-2.63,-8.00
2016,NY-04,-9.62,-3.81,-13.62,-11.11
2016,NY-05,-77.75,-64.70,-81.75,-72.00
2016,NY-06,-33.25,-19.97,-37.25,-27.27
2016,NY-07,-75.13,-62.40,-79.13,-69.70
2016,NY-08,-75.48,-64.70,-79.48,-72.00
2016,NY-09,-67.95,-62.40,-71.95,-69.70
2016,NY-10,-45.14,-46.24,-49.14,-53.54
2016,NY-11,-0.35,10.33,-4.35,3.03
2016,NY-12,-52.30,-54.32,-56.30,-61.62
2016,NY-13,-86.73,-80.58,-90.73,-87.88
2016,NY-14,-59.03,-46.24,-63.03,-53.54
2016,NY-15,-89.98,-82.70,-93.98,-90.00
2016,NY-16,-44.59,-40.17,-48.59,-47.47
2016,NY-17,-11.35,-9.87,-15.35,-17.17
2016,NY-18,-0.37,2.25,-4.37,-5.05
2016,NY-19,-2.33,-0.86,-6.33,-8.16
2016,NY-20,-16.82,-11.07,-20.82,-18.37
2016,NY-21,-2.21,2.25,-6.21,-5.05
2016,NY-22,4.41,7.30,0.41,0.00
2016,NY-23,5.22,6.29,1.22,-1.01
2016,NY-24,-12.21,-6.99,-16.21,-14.29
2016,NY-25,-15.76,-11.89,-19.76,-19.19
2016,NY-26,-26.14,-21.27,-30.14,-28.57
2016,NY-27,16.63,17.50,12.63,10.20
2016,OH-01,10.18,11.95,6.18,4.65
2016,OH-02,15.18,17.35,11.18,10.05
2016,OH-03,-37.38,-29.28,-41.38,-36.58
2016,OH-04,18.29,18.21,14.29,10.91
2016,OH-05,14.00,13.61,10.00,6.31
2016,OH-06,16.77,15.89,12.77,8.59
